Date,PM2.5,LastDayPM2.5,Benzene,CO,NH3,NO,NO2,NOx,O3,PM10,SO2,Toluene,Xylene
2017-10-30,155.1,184.47,2.71,1.28,21.02,29.63,59.52,55.14,37.37,,10.32,3.21,
2017-10-31,136.84,155.1,0.54,0.87,17.79,39.08,61.21,62.96,45.65,,10.32,2.08,
2017-11-01,151.16,136.84,1.46,1.15,27.52,16.17,44.85,36.76,37.03,,7.29,2.48,
2017-11-02,172.33,151.16,0.95,1.17,31.08,21.31,51.53,44.44,47.5,,7.06,2.32,
2017-11-03,195.75,172.33,1.48,1.75,33.57,20.56,56.67,46.54,46.69,,6.81,4.33,
2017-11-04,198.64,195.75,0.39,1.38,33.37,31.33,52.58,52.5,44.73,,7.25,1.42,
2017-11-05,195.99,198.64,0.62,2.76,36.48,48.24,49.04,66.41,46.58,,8.52,0.72,
2017-11-06,200.8,195.99,0.15,1.22,35.47,40.04,50.59,60.42,42.18,,9.71,1.19,
2017-11-07,230.94,200.8,0.4,1.35,38.07,32.32,59.57,58.14,46.2,,10.21,2.22,
2017-11-08,334.9,230.94,0.35,1.51,41.97,42.34,60.72,66.12,57.2,,9.79,1.14,
2017-11-09,387.84,334.9,0.56,1.65,51.92,65.64,55.77,82.14,56.13,,9.39,2.87,
2017-11-10,378.39,387.84,1.16,2.05,42.02,45.74,51.14,63.79,50.44,,8.94,1.11,
2017-11-11,258.15,378.39,1.33,1.31,34.8,21.19,52.54,44.84,60.8,,10.15,1.54,
2017-11-12,239.63,258.15,1.28,1.17,34.76,13.34,38.8,30.59,60.88,,10.89,1.06,
2017-11-13,446.68,239.63,1.18,1.81,55.7,60.76,62.1,76.25,45.74,,10.83,1.76,
2017-11-14,425.31,446.68,1.2,1.58,77.23,103.0,60.79,116.02,35.99,,10.19,1.98,
2017-11-15,237.11,425.31,1.22,1.85,44.19,49.14,56.89,69.47,37.48,,9.5,1.47,
2017-11-16,191.15,237.11,1.26,1.79,36.71,51.97,54.05,70.19,29.43,,9.39,2.88,
2017-11-17,181.72,191.15,1.28,1.28,44.11,26.03,46.83,45.63,37.44,,8.03,1.07,
2017-11-18,190.16,181.72,1.28,1.07,40.6,13.86,50.47,37.86,42.82,,9.27,0.99,
2017-11-19,192.63,190.16,1.48,0.89,55.39,11.75,49.27,35.5,40.77,,24.02,0.8,
2017-11-20,139.29,192.63,1.32,0.85,52.54,10.67,42.64,31.15,58.37,,13.4,0.76,
2017-11-21,171.74,139.29,1.34,1.0,55.5,11.57,48.07,34.77,69.72,,6.62,0.67,
2017-11-22,187.09,171.74,1.33,1.18,55.77,13.66,59.73,42.64,61.73,,8.11,0.94,
2017-11-23,167.77,187.09,1.35,1.19,58.61,13.14,60.97,43.51,54.78,,8.36,0.9,
2017-11-24,171.75,167.77,1.33,1.22,59.47,11.99,63.91,43.54,52.9,,9.02,2.52,
2017-11-25,194.67,171.75,1.29,1.28,64.29,25.07,73.69,59.61,54.83,,11.13,2.79,
2017-11-26,181.66,194.67,1.35,0.82,58.07,11.0,59.21,40.24,64.86,,11.19,0.68,
2017-11-27,230.28,181.66,1.3,1.03,57.76,11.95,60.42,41.65,65.26,,12.16,1.55,
2017-11-28,178.03,230.28,1.37,1.43,67.52,25.23,66.88,55.7,51.4,,8.69,1.1,
2017-11-29,236.79,178.03,1.34,2.29,96.77,101.11,92.62,130.14,34.01,,10.96,2.98,
2017-11-30,274.25,236.79,1.34,2.02,66.11,72.96,80.71,101.26,31.53,,8.59,3.38,
2017-12-01,286.15,274.25,1.3,2.39,65.03,106.63,73.94,124.68,29.09,,8.26,3.83,
2017-12-02,220.65,286.15,1.54,1.72,54.55,54.29,68.12,79.94,31.63,,8.96,2.13,
2017-12-03,226.91,220.65,1.4,1.68,55.3,44.37,69.83,72.57,29.46,,8.77,1.66,
2017-12-04,210.11,226.91,1.39,1.48,53.82,29.32,68.83,60.04,27.96,,9.54,1.63,
2017-12-05,194.41,210.11,1.47,1.25,49.47,17.21,54.82,42.85,29.49,,10.58,0.73,
2017-12-06,237.17,194.41,1.42,1.15,48.53,12.01,48.21,36.02,44.14,,11.95,4.78,
2017-12-07,119.24,237.17,1.41,0.96,45.96,11.68,46.04,33.79,43.58,,8.77,12.75,
2017-12-08,119.57,119.24,1.86,0.6,47.28,12.51,53.18,38.04,51.29,,13.25,4.26,
2017-12-09,178.06,119.57,4.03,1.01,49.98,54.19,64.87,77.61,38.22,,15.34,3.16,
2017-12-10,235.17,178.06,5.24,1.52,50.87,55.31,73.96,79.86,27.02,,13.86,7.82,
2017-12-11,164.75,235.17,2.87,1.6,49.74,36.96,73.78,68.51,28.25,,10.23,4.33,
2017-12-12,193.96,164.75,3.47,1.82,50.39,50.36,72.23,77.96,22.08,,10.5,5.0,
2017-12-13,173.02,193.96,1.76,0.81,51.16,11.72,60.94,41.47,29.12,,8.87,1.26,
2017-12-14,169.94,173.02,1.57,0.68,55.73,8.44,47.79,31.95,25.2,,8.43,0.79,
2017-12-15,155.69,169.94,1.51,0.7,52.78,8.01,49.63,33.77,24.85,,11.8,0.76,
2017-12-16,130.22,155.69,1.14,0.51,50.33,7.63,47.58,31.24,32.47,,8.63,3.23,
2017-12-17,150.31,130.22,1.93,1.05,50.09,15.04,56.93,42.28,37.52,,10.49,1.7,
2017-12-18,206.45,150.31,1.8,1.27,51.3,14.63,67.75,47.82,29.55,,9.83,1.14,
2017-12-19,347.73,206.45,3.46,2.57,47.94,68.28,78.85,95.55,22.79,,10.93,3.02,
2017-12-20,433.0,347.73,5.82,2.78,44.06,113.36,76.92,131.19,25.31,,13.64,5.27,
2017-12-21,288.47,433.0,2.92,1.79,50.96,42.66,57.72,65.06,49.22,,12.24,2.56,
2017-12-22,207.16,288.47,1.16,1.19,55.77,9.61,52.36,35.32,80.06,,11.66,1.11,
2017-12-23,158.89,207.16,1.93,0.93,51.04,27.36,54.32,51.76,77.57,,9.16,1.1,
2017-12-24,218.33,158.89,2.89,1.88,50.56,26.01,59.58,52.15,64.36,,8.54,1.52,
2017-12-25,233.41,218.33,1.68,2.01,52.94,18.8,49.73,41.29,61.54,,7.07,0.93,
2017-12-26,227.18,233.41,1.8,1.81,51.05,30.87,52.13,52.01,63.43,,8.41,1.13,
2017-12-27,290.8,227.18,2.45,1.94,49.9,41.47,59.6,64.87,64.21,,8.66,1.72,
2017-12-28,369.35,290.8,3.75,2.13,49.48,65.49,53.57,73.3,51.08,,9.5,2.72,
2017-12-29,243.94,369.35,2.2,2.15,53.46,37.62,46.83,50.17,39.17,,10.19,1.56,
2017-12-30,196.62,243.94,1.79,2.03,53.78,19.0,56.08,44.54,28.32,,7.24,1.16,
2017-12-31,235.15,196.62,1.78,2.14,54.29,12.19,53.25,37.95,49.5,,7.64,1.12,
2018-01-01,170.51,235.15,2.52,1.89,54.74,9.57,41.05,28.79,60.19,,6.89,1.23,
2018-01-02,199.89,170.51,5.56,1.39,52.31,36.7,34.35,40.59,50.44,,8.56,3.19,
2018-01-03,239.01,199.89,2.04,1.43,52.42,12.12,38.57,28.67,42.66,,7.57,6.27,
2018-01-04,250.36,239.01,2.78,1.6,51.9,13.96,46.68,34.5,30.7,,7.77,7.18,
2018-01-05,241.25,250.36,2.25,1.45,50.49,18.05,48.41,39.93,15.74,,9.07,5.87,
2018-01-06,192.99,241.25,3.07,1.67,49.05,30.98,49.57,50.65,27.13,,8.87,4.82,
2018-01-07,252.98,192.99,3.45,1.81,49.78,35.25,53.94,49.26,25.4,,8.86,5.49,
2018-01-08,300.46,252.98,3.73,1.83,50.55,25.08,58.74,40.75,25.25,,9.17,5.86,
2018-01-09,245.76,300.46,2.84,1.83,51.86,25.68,45.21,44.62,22.39,,8.57,5.16,
2018-01-10,235.73,245.76,2.92,2.1,52.24,18.32,46.46,39.3,27.65,,8.8,5.43,
2018-01-11,260.93,235.73,2.17,1.62,52.21,19.85,48.82,42.21,32.01,,9.82,3.11,
2018-01-12,301.74,260.93,1.12,1.29,52.73,15.11,54.54,40.61,17.78,,9.29,2.32,
2018-01-13,284.77,301.74,1.53,1.49,51.37,33.23,52.45,59.1,22.37,,10.86,2.15,
2018-01-14,231.89,284.77,1.46,1.36,50.05,38.7,62.82,65.0,26.75,,9.76,3.4,
2018-01-15,238.68,231.89,2.47,2.48,49.7,46.87,61.77,70.75,29.12,,8.7,4.15,
2018-01-16,198.9,238.68,1.57,1.57,53.15,12.28,45.9,33.04,39.04,,9.81,3.46,
2018-01-17,211.58,198.9,2.08,1.96,52.78,26.3,47.58,43.64,16.64,,10.82,4.04,
2018-01-18,210.07,211.58,2.57,1.97,51.67,46.68,46.32,57.82,27.45,,9.9,3.89,
2018-01-19,290.41,210.07,6.83,1.89,46.14,93.85,54.83,104.19,22.2,,9.96,12.02,
2018-01-20,183.73,290.41,2.46,2.16,52.38,21.64,49.43,43.51,24.45,,10.46,4.84,
2018-01-21,197.86,183.73,1.27,1.16,51.64,26.7,49.76,47.75,36.88,,9.56,5.79,
2018-01-22,242.99,197.86,2.57,1.34,47.15,43.71,51.54,60.5,33.49,,8.87,4.52,
2018-01-23,275.53,242.99,4.4,1.83,37.18,71.72,49.56,81.59,26.45,,9.71,24.62,
2018-01-24,162.78,275.53,1.24,1.05,50.41,11.42,37.49,29.79,28.72,,10.27,18.98,
2018-01-25,157.0,162.78,1.75,1.06,50.77,12.06,31.58,24.61,20.9,,8.1,18.65,
2018-01-26,178.63,157.0,1.92,1.31,46.37,13.42,35.09,26.22,42.45,,8.58,16.63,
2018-01-27,179.67,178.63,2.15,1.28,45.36,12.78,36.02,26.06,57.25,,9.7,13.28,
2018-01-28,202.52,179.67,2.94,1.53,42.65,17.7,38.93,31.53,55.88,,8.36,15.75,
2018-01-29,201.04,202.52,3.37,1.13,41.63,17.19,45.62,33.49,59.69,,9.83,18.14,
2018-01-30,155.06,201.04,1.92,1.14,44.78,12.86,34.43,27.1,66.28,,7.78,9.56,
2018-01-31,151.75,155.06,1.0,0.98,54.0,11.85,26.38,21.7,71.36,,8.44,5.67,
2018-02-01,162.83,151.75,1.67,1.04,55.29,15.66,33.39,27.21,61.06,,8.27,3.58,
2018-02-02,164.95,162.83,2.88,1.37,52.78,48.6,40.26,50.47,62.13,,9.1,3.57,
2018-02-03,235.22,164.95,4.84,2.02,40.78,98.89,54.6,85.06,56.21,,12.83,5.69,
2018-02-04,163.84,235.22,0.76,1.39,53.87,12.92,32.99,24.26,59.09,,9.75,1.91,
2018-02-05,158.45,163.84,0.55,0.86,53.55,9.48,34.06,24.02,71.31,,10.79,0.78,
2018-02-06,161.37,158.45,0.56,0.69,55.88,8.8,28.92,24.7,59.51,,11.05,0.4,
2018-02-07,125.72,161.37,0.58,1.28,54.95,11.41,35.64,27.97,46.54,,9.24,0.53,
2018-02-08,169.06,125.72,0.49,0.81,53.47,10.91,36.42,27.34,42.86,,12.08,0.8,
2018-02-09,137.16,169.06,0.52,0.95,53.26,10.14,34.68,26.29,40.36,,14.02,0.75,
2018-02-10,123.17,137.16,0.86,1.12,51.39,18.07,38.79,34.48,32.64,,13.01,1.04,
2018-02-11,125.92,123.17,2.1,1.49,51.52,37.72,56.72,55.4,17.54,,13.29,2.25,
2018-02-12,124.69,125.92,0.68,1.09,63.55,12.11,37.19,29.17,22.29,,12.54,1.14,
2018-02-13,115.87,124.69,0.63,1.14,63.85,11.67,33.81,26.82,23.1,,12.22,1.52,
2018-02-14,120.76,115.87,0.23,0.65,57.59,12.45,24.51,20.07,25.01,,10.56,0.13,
2018-02-15,148.44,120.76,0.28,0.62,56.2,7.98,25.39,22.13,28.0,,13.72,0.14,
2018-02-16,225.93,148.44,0.31,0.68,63.7,7.58,21.43,21.53,30.65,,15.47,0.14,
2018-02-17,226.87,225.93,0.46,0.71,54.65,9.38,26.73,25.88,29.86,,15.7,0.26,
2018-02-18,194.03,226.87,0.64,0.8,54.24,13.24,36.45,30.06,25.56,,15.42,0.39,
2018-02-19,199.58,194.03,0.77,0.8,44.14,10.31,37.62,30.55,30.61,,15.91,0.58,
2018-02-20,143.78,199.58,0.61,0.91,42.51,23.01,41.48,39.68,28.9,,19.75,0.63,
2018-02-21,228.66,143.78,2.48,1.23,37.55,95.81,50.36,85.51,25.85,,19.24,2.11,
2018-02-22,233.24,228.66,1.87,1.15,42.25,45.77,48.38,55.94,23.8,,20.89,1.62,
2018-02-23,228.21,233.24,2.74,1.41,39.33,75.28,55.31,74.73,21.08,,21.32,2.48,
2018-02-24,198.75,228.21,1.79,1.14,43.39,38.5,54.01,52.21,42.51,,21.7,1.78,
2018-02-25,183.9,198.75,0.66,0.87,47.51,9.7,31.02,26.11,94.71,,14.64,0.61,
2018-02-26,101.97,183.9,0.23,0.68,49.33,6.93,19.72,23.22,87.92,,11.36,0.11,
2018-02-27,76.71,101.97,0.39,0.72,48.61,7.25,25.24,30.83,89.05,,13.5,0.25,
2018-02-28,107.99,76.71,0.62,0.85,47.4,8.49,28.14,36.52,98.61,,13.53,1.77,
2018-03-01,114.94,107.99,0.52,0.78,45.88,10.86,26.97,34.48,94.98,,12.12,0.33,
2018-03-02,111.57,114.94,0.42,0.89,44.09,8.91,21.7,29.24,98.26,,13.04,0.18,
2018-03-03,94.86,111.57,0.22,0.68,44.07,10.91,20.46,28.02,88.2,,12.7,0.13,
2018-03-04,96.12,94.86,0.52,0.73,43.18,13.14,25.72,33.09,77.14,,11.9,0.35,
2018-03-05,91.04,96.12,0.28,0.65,43.88,8.88,20.32,28.16,59.88,,11.02,0.13,
2018-03-06,141.46,91.04,0.17,0.63,44.73,8.84,21.47,27.32,61.54,,12.26,0.08,
2018-03-07,133.8,141.46,0.37,0.72,43.72,11.19,28.95,33.73,61.47,,13.33,0.25,
2018-03-08,170.76,133.8,1.0,0.87,41.16,19.28,44.32,51.26,42.5,,15.43,0.66,
2018-03-09,140.81,170.76,0.73,0.73,42.61,13.76,33.39,41.19,40.57,,15.73,0.5,
2018-03-10,118.16,140.81,0.37,0.63,43.44,9.53,26.41,31.44,38.13,,14.59,0.2,
2018-03-11,133.03,118.16,0.36,0.69,43.47,10.28,28.51,32.65,30.69,,18.02,0.23,
2018-03-12,133.07,133.03,0.52,1.05,43.39,11.36,29.11,34.97,36.22,,15.34,0.31,
2018-03-13,102.13,133.07,0.52,0.68,44.14,15.6,31.03,36.52,34.42,,15.46,0.35,
2018-03-14,166.43,102.13,2.22,0.87,43.37,52.89,58.62,77.86,25.22,,18.86,1.88,
2018-03-15,137.04,166.43,1.4,0.54,44.21,27.38,50.15,48.68,22.33,,20.64,1.24,
2018-03-16,115.27,137.04,0.4,0.39,44.54,10.59,32.71,28.47,36.08,,15.59,0.27,
2018-03-17,84.82,115.27,0.28,0.3,37.1,10.09,33.09,29.87,38.68,,13.7,0.19,
2018-03-18,77.35,84.82,0.18,0.27,30.3,9.06,28.74,26.57,47.83,,11.51,0.08,
2018-03-19,97.05,77.35,0.44,0.31,30.49,10.2,34.84,32.7,48.96,,11.29,0.28,
2018-03-20,96.72,97.05,0.44,0.49,30.42,11.53,35.27,31.04,39.03,,10.77,0.24,
2018-03-21,115.04,96.72,1.58,0.58,30.25,28.28,56.86,50.38,24.86,,13.27,1.27,
2018-03-22,112.45,115.04,0.91,0.4,30.32,15.33,36.65,34.95,32.86,,10.09,0.59,
2018-03-23,101.79,112.45,0.27,0.34,30.3,9.55,28.72,26.68,46.94,,10.34,0.12,
2018-03-24,88.04,101.79,0.28,0.32,30.23,9.83,31.61,27.29,51.96,,11.63,0.14,
2018-03-25,93.26,88.04,0.26,0.31,30.33,9.69,27.88,25.68,51.79,,9.9,0.11,
2018-03-26,72.45,93.26,0.32,0.34,30.18,10.28,31.96,28.35,51.08,,10.38,0.15,
2018-03-27,75.58,72.45,0.42,0.39,30.19,9.32,34.22,30.87,49.84,,10.63,0.22,
2018-03-28,106.91,75.58,1.61,0.6,30.14,38.15,54.89,63.85,33.71,,13.93,1.15,
2018-03-29,130.56,106.91,1.34,0.43,30.1,28.96,42.21,52.1,37.69,,13.36,0.99,
2018-03-30,143.54,130.56,0.69,0.4,30.13,21.95,49.41,45.75,34.3,,11.53,0.62,
2018-03-31,54.5,143.54,0.0,0.28,30.15,12.88,47.7,30.89,37.38,,10.29,0.0,
2018-04-01,70.5,54.5,0.0,0.56,30.2,36.46,81.53,52.33,32.79,,10.62,0.0,
2018-04-02,100.47,70.5,0.0,0.52,29.9,36.52,46.42,48.47,29.27,,11.45,0.0,
2018-04-03,158.72,100.47,0.0,0.54,30.06,37.18,82.93,64.6,29.04,,12.52,0.0,
2018-04-04,163.42,158.72,0.56,0.49,30.05,23.57,60.3,47.29,38.72,,13.52,0.85,
2018-04-05,83.45,163.42,0.59,0.5,30.21,16.5,51.18,36.46,36.67,,9.71,0.52,
2018-04-06,74.21,83.45,0.44,0.41,30.28,13.93,48.9,32.46,32.04,,8.36,0.36,
2018-04-07,61.52,74.21,0.05,0.41,30.2,16.1,43.15,30.99,30.18,,7.21,0.04,
2018-04-08,58.97,61.52,0.0,0.43,30.22,19.15,58.47,40.51,27.04,,8.54,0.0,
2018-04-09,80.37,58.97,0.0,0.39,30.16,19.02,53.26,37.22,24.52,,8.84,0.0,
2018-04-10,60.77,80.37,0.0,0.51,30.18,23.43,49.71,40.52,29.03,,15.8,0.0,
2018-04-11,66.26,60.77,0.0,0.44,30.19,15.84,49.9,35.64,30.1,,10.96,0.0,
2018-04-12,36.82,66.26,0.0,0.4,30.16,13.82,33.17,29.06,33.5,,8.35,0.0,
2018-04-13,54.59,36.82,0.0,0.33,30.23,12.69,37.3,32.57,39.79,,10.62,0.0,
2018-04-14,58.68,54.59,0.0,0.35,30.18,12.39,41.55,35.76,39.31,,10.04,0.0,
2018-04-15,67.08,58.68,0.0,0.48,30.13,20.18,54.0,43.54,36.2,,12.0,0.0,
2018-04-16,85.99,67.08,0.0,0.56,30.01,45.67,59.66,63.01,28.24,,11.41,0.0,
2018-04-17,120.71,85.99,0.0,0.43,30.22,21.96,59.62,51.87,36.52,,12.56,0.0,
2018-04-18,87.72,120.71,0.0,0.29,30.16,10.7,36.82,30.43,38.64,,10.39,0.0,
2018-04-19,75.31,87.72,0.0,0.36,30.21,15.85,39.18,37.42,39.54,,10.77,0.0,
2018-04-20,116.85,75.31,0.0,0.51,30.22,42.73,59.83,62.57,25.02,,11.88,0.0,
2018-04-21,76.52,116.85,0.0,0.3,30.27,12.07,33.34,29.7,36.23,,9.43,0.0,
2018-04-22,91.21,76.52,0.0,0.29,30.23,10.26,27.16,25.06,52.0,,10.77,0.0,
2018-04-23,64.98,91.21,0.0,0.3,30.17,11.31,33.33,29.31,56.54,,10.81,0.0,
2018-04-24,82.47,64.98,0.0,0.41,30.0,25.03,50.62,47.53,48.87,,12.27,0.0,
2018-04-25,127.39,82.47,0.0,0.6,30.07,60.82,75.06,80.39,39.88,,14.96,0.0,
2018-04-26,135.49,127.39,0.0,0.36,27.09,16.72,58.11,37.19,41.64,,12.84,0.0,
2018-04-27,90.87,135.49,0.0,0.37,23.0,19.83,54.16,28.77,42.34,,10.43,0.0,
2018-04-28,79.19,90.87,0.0,0.47,23.09,21.65,62.8,30.87,41.36,,12.83,0.0,
2018-04-29,92.34,79.19,0.0,0.42,23.0,20.28,59.94,31.32,43.0,,12.0,0.0,
2018-04-30,64.04,92.34,0.0,0.43,23.05,19.61,53.32,25.82,45.07,,9.26,0.0,
2018-05-01,46.01,64.04,0.0,0.39,23.01,19.27,54.06,28.5,36.99,,10.28,0.0,
2018-05-02,74.0,46.01,0.0,0.53,22.96,19.68,53.33,28.28,39.69,,10.77,0.0,
2018-05-03,55.94,74.0,0.0,0.38,23.01,21.77,53.34,27.84,31.22,,9.62,0.0,
2018-05-04,45.38,55.94,0.0,0.36,23.03,24.68,64.43,33.45,33.33,,10.9,0.0,
2018-05-05,82.48,45.38,0.0,0.53,23.0,22.57,65.69,33.16,37.24,,10.09,0.0,
2018-05-06,93.08,82.48,0.0,0.51,22.94,21.92,63.88,34.49,44.38,,11.07,0.0,
2018-05-07,111.99,93.08,0.0,0.51,23.02,27.74,55.62,40.14,48.53,,10.68,0.0,
2018-05-08,215.09,111.99,0.0,0.48,23.04,48.83,64.5,59.0,38.59,,13.0,0.0,
2018-05-09,139.75,215.09,0.0,0.34,23.06,18.98,42.53,26.89,48.9,,10.26,0.0,
2018-05-10,106.67,139.75,0.0,0.33,23.05,23.44,49.09,28.47,52.12,,8.27,0.0,
2018-05-11,171.75,106.67,0.0,0.44,29.29,22.58,77.7,45.82,69.55,,11.04,0.0,
2018-05-12,123.16,171.75,0.0,0.5,36.26,7.61,48.53,29.03,42.32,,13.17,0.0,
2018-05-13,191.59,123.16,0.0,0.44,36.15,5.83,43.8,25.92,39.41,,10.5,0.0,
2018-05-14,268.33,191.59,0.0,0.42,36.18,8.23,48.23,28.58,39.44,,8.98,0.0,
2018-05-15,73.23,268.33,0.0,0.5,36.16,11.67,61.01,34.12,32.0,,9.89,0.0,
2018-05-16,121.81,73.23,0.0,0.58,36.26,10.22,64.0,35.09,35.11,,10.52,0.0,
2018-05-17,152.65,121.81,0.0,0.47,36.24,5.37,45.31,26.18,40.03,,10.36,0.0,
2018-05-18,112.66,152.65,0.0,0.57,36.16,9.8,52.96,30.8,39.78,,11.03,0.0,
2018-05-19,133.45,112.66,0.06,0.4,36.24,9.16,48.42,28.54,52.35,,10.19,0.05,
2018-05-20,157.41,133.45,0.0,0.16,36.26,7.45,45.39,29.22,,,7.18,0.0,
2018-05-21,298.35,157.41,0.0,0.18,36.26,7.38,45.56,41.6,,,6.2,0.0,
2018-05-22,151.54,298.35,0.0,0.45,36.21,12.47,56.21,34.12,59.43,,9.41,0.0,
2018-05-23,107.17,151.54,0.0,0.6,36.15,11.44,48.21,27.68,39.26,,10.76,0.0,
2018-05-24,225.11,107.17,0.0,0.6,36.22,10.13,40.81,25.63,19.04,,8.21,0.0,
2018-05-25,102.37,225.11,0.0,0.5,36.22,11.88,31.65,32.67,36.92,,8.63,0.0,
2018-05-26,125.89,102.37,0.0,0.66,35.74,34.37,51.6,56.48,74.57,,9.37,0.0,
2018-05-27,125.34,125.89,0.0,0.53,34.31,9.0,41.14,31.7,49.39,,7.56,0.0,
2018-05-28,104.31,125.34,0.0,0.53,34.19,7.21,36.21,28.06,124.7,,7.09,0.0,
2018-05-29,92.65,104.31,0.0,0.35,34.27,6.01,33.23,22.9,135.66,,7.03,0.0,
2018-05-30,84.9,92.65,0.0,0.21,34.3,7.4,45.48,29.11,,,6.64,0.0,
2018-05-31,81.53,84.9,0.0,0.37,34.22,23.26,72.12,34.78,76.86,,6.46,0.0,
2018-06-01,72.29,81.53,0.0,0.43,34.14,14.15,60.91,33.75,74.77,,7.22,0.0,
2018-06-02,77.82,72.29,0.0,0.47,34.2,4.47,28.84,21.65,7.48,,7.39,0.0,
2018-06-03,94.26,77.82,0.0,0.66,34.28,4.28,28.97,21.89,8.51,,7.86,0.0,
2018-06-04,117.76,94.26,0.0,0.58,34.29,4.28,29.4,22.07,9.83,,7.28,0.0,
2018-06-05,96.54,117.76,0.0,0.58,34.0,4.19,28.77,21.61,13.17,,8.05,0.0,
2018-06-06,59.98,96.54,0.0,0.66,33.97,2.42,20.37,21.02,13.16,,8.73,0.0,
2018-06-07,85.89,59.98,0.0,0.68,38.07,2.18,15.65,22.53,11.79,,9.96,0.0,
2018-06-08,62.91,85.89,0.0,0.58,29.8,2.03,13.02,22.24,9.48,,9.92,0.0,
2018-06-09,62.85,62.91,0.0,0.56,34.9,2.66,16.06,22.05,10.32,,10.68,0.0,
2018-06-10,54.84,62.85,0.0,0.48,36.67,2.15,13.45,19.79,11.82,,10.4,0.0,
2018-06-11,57.9,54.84,0.0,0.51,40.34,3.91,15.31,24.31,19.91,,10.0,0.0,
2018-06-12,71.02,57.9,0.49,0.58,40.94,9.31,25.79,26.12,22.67,,10.03,0.55,
2018-06-13,80.85,71.02,0.16,0.64,40.98,7.3,24.58,24.02,18.83,,9.01,0.27,
2018-06-14,100.83,80.85,2.87,1.03,41.02,14.51,28.15,25.59,16.96,,10.09,2.74,
2018-06-15,124.13,100.83,1.09,1.11,40.93,8.67,28.86,22.02,14.06,,9.1,1.86,
2018-06-16,126.34,124.13,0.61,1.03,41.2,8.39,26.36,20.72,12.78,,9.48,1.34,
2018-06-17,155.05,126.34,0.61,0.82,41.15,8.86,28.43,22.14,14.93,,8.56,1.35,
2018-06-18,127.74,155.05,0.64,0.87,41.19,9.8,31.83,24.63,15.71,,8.72,0.95,
2018-06-19,70.44,127.74,0.68,0.92,41.18,10.13,32.94,25.58,14.85,,7.24,0.7,
2018-06-20,90.31,70.44,0.86,0.89,41.19,9.45,36.14,26.69,18.51,,8.89,0.99,
2018-06-21,107.2,90.31,1.07,0.93,41.24,9.48,37.4,26.64,21.68,,11.23,1.24,
2018-06-22,86.56,107.2,1.03,0.82,41.11,10.78,28.77,21.66,25.46,,9.06,1.19,
2018-06-23,140.01,86.56,0.48,0.84,39.46,9.97,27.02,21.0,30.78,,7.89,1.1,
2018-06-24,63.36,140.01,0.26,0.84,36.61,9.34,27.8,21.97,29.73,,7.96,0.66,
2018-06-25,71.89,63.36,0.71,0.94,36.79,9.58,32.87,24.72,28.16,,8.24,0.93,
2018-06-26,83.15,71.89,0.61,0.96,36.68,9.84,28.52,23.0,27.6,,8.46,0.91,
2018-06-27,47.6,83.15,0.12,0.78,36.73,9.33,26.26,20.77,19.32,,8.77,0.59,
2018-06-28,50.14,47.6,0.04,0.78,36.79,9.56,24.33,20.45,21.49,,8.2,0.16,
2018-06-29,40.13,50.14,0.04,0.9,36.82,11.46,25.51,21.22,21.56,,7.9,0.15,
2018-06-30,39.75,40.13,0.04,0.83,36.86,11.5,26.48,21.76,27.47,,7.89,0.16,
2018-07-01,38.35,39.75,0.11,0.91,36.67,19.68,26.7,28.09,67.47,,9.93,0.32,
2018-07-02,56.83,38.35,0.17,0.7,36.72,17.1,26.85,27.8,52.09,,11.07,0.2,
2018-07-03,43.54,56.83,0.21,0.67,37.67,13.47,27.02,25.08,49.14,,6.68,0.16,
2018-07-04,29.95,43.54,0.03,0.64,38.86,12.11,26.46,23.7,52.85,,5.46,0.04,
2018-07-05,35.47,29.95,0.01,0.71,38.9,12.14,27.49,24.25,41.84,,5.36,0.03,
2018-07-06,69.98,35.47,0.0,0.9,38.81,11.9,31.56,26.12,40.88,,6.03,0.05,
2018-07-07,96.52,69.98,0.07,0.9,38.86,11.28,30.29,25.02,45.35,,8.27,0.07,
2018-07-08,67.77,96.52,0.08,0.79,38.71,12.03,23.81,21.96,57.16,,7.23,0.06,
2018-07-09,48.77,67.77,0.05,0.74,34.09,11.42,24.3,21.26,47.74,,5.88,0.06,
2018-07-10,33.11,48.77,0.06,0.69,26.91,9.6,23.38,20.06,44.21,,6.69,0.04,
2018-07-11,32.77,33.11,0.04,0.85,25.53,10.77,25.75,22.32,57.39,,6.62,0.05,
2018-07-12,26.27,32.77,0.0,0.88,23.15,11.61,25.94,22.96,44.56,,8.67,0.08,
2018-07-13,27.48,26.27,0.02,0.87,21.18,11.78,27.2,23.02,45.58,,6.54,0.08,
2018-07-14,32.23,27.48,0.0,1.25,21.11,11.66,27.28,23.07,54.31,,7.59,0.11,
2018-07-15,35.31,32.23,0.0,0.99,21.22,10.42,26.88,21.38,53.59,,6.13,0.08,
2018-07-16,29.57,35.31,0.0,1.02,22.87,10.58,27.09,22.15,50.48,,5.74,0.05,
2018-07-17,33.6,29.57,0.24,1.0,24.28,10.65,26.16,22.24,30.64,,6.6,1.59,
2018-07-18,40.93,33.6,0.36,0.73,27.17,9.95,27.34,21.78,22.34,,7.75,0.23,
2018-07-19,58.27,40.93,0.4,0.8,29.49,9.54,30.03,23.46,18.59,,8.38,0.49,
