Date,PM2.5,LastDayPM2.5,Benzene,CO,NH3,NO,NO2,NOx,O3,PM10,SO2,Toluene,Xylene
2018-08-02,51.7,39.54,2.57,1.14,,21.75,57.25,28.01,54.92,,15.77,33.72,12.1
2018-08-03,49.62,51.7,2.63,0.85,,13.64,55.92,22.75,62.45,,28.32,36.2,12.81
2018-08-04,54.43,49.62,2.38,1.13,,18.45,62.25,27.33,56.19,,20.96,33.85,10.83
2018-08-05,64.42,54.43,2.74,1.03,,14.01,61.2,24.35,48.26,,21.21,39.22,10.9
2018-08-06,61.9,64.42,2.98,1.41,,30.75,72.71,39.43,59.38,,15.58,36.56,14.73
2018-08-07,47.6,61.9,3.23,1.34,,24.9,69.18,33.02,59.58,,17.96,34.66,17.74
2018-08-08,44.42,47.6,3.11,0.91,,17.24,52.32,24.01,66.4,,15.27,34.57,18.76
2018-08-09,45.02,44.42,2.71,1.03,,21.84,65.15,30.11,68.98,,12.46,29.97,16.18
2018-08-10,60.95,45.02,2.98,1.37,,32.33,78.21,40.88,60.3,,13.15,30.72,15.49
2018-08-11,80.39,60.95,3.4,1.78,,29.36,70.82,36.15,42.0,,10.84,35.69,16.26
2018-08-12,66.95,80.39,3.23,1.59,,29.65,73.68,37.07,40.45,,10.84,36.94,14.59
2018-08-13,59.48,66.95,3.45,2.05,,51.86,84.4,62.27,40.13,,15.98,34.94,19.19
2018-08-14,61.14,59.48,3.26,1.82,,41.33,85.04,47.08,33.8,,24.07,31.7,17.64
2018-08-15,44.0,61.14,2.87,1.25,,22.18,53.17,27.22,32.29,,23.49,36.92,13.99
2018-08-16,37.12,44.0,2.45,1.2,,23.83,63.72,30.96,28.27,,22.72,33.32,12.58
2018-08-17,41.99,37.12,2.63,1.16,,22.59,67.01,31.06,31.71,,18.95,32.91,13.59
2018-08-18,65.93,41.99,3.4,1.85,,38.72,102.79,50.13,36.13,,25.63,35.7,17.87
2018-08-19,53.67,65.93,3.11,1.32,,19.38,71.23,30.19,54.24,,23.94,37.16,17.28
2018-08-20,40.25,53.67,3.12,1.39,,27.91,61.59,32.87,44.41,,27.3,39.8,16.53
2018-08-21,34.96,40.25,2.59,1.12,,21.28,56.85,27.63,38.71,,26.1,37.93,14.03
2018-08-22,60.08,34.96,2.96,1.29,,15.84,62.34,25.75,37.62,,23.52,39.6,13.79
2018-08-23,56.54,60.08,2.92,1.47,,24.62,74.44,34.21,40.26,,24.58,40.96,13.67
2018-08-24,67.18,56.54,3.54,1.71,,28.22,86.44,39.51,36.01,,25.58,42.4,17.94
2018-08-25,54.79,67.18,3.34,1.62,,28.19,68.99,34.96,38.79,,24.18,43.56,17.22
2018-08-26,55.12,54.79,3.03,1.17,,20.01,52.77,25.81,43.9,,24.33,42.18,15.04
2018-08-27,48.25,55.12,3.15,1.35,,27.97,62.11,33.05,38.9,,23.76,42.76,15.42
2018-08-28,39.88,48.25,2.9,1.1,,24.68,63.67,31.46,43.08,,25.61,36.25,15.1
2018-08-29,45.77,39.88,2.38,1.04,,22.17,55.96,27.94,46.24,,25.03,30.99,12.15
2018-08-30,70.69,45.77,3.4,1.1,,38.1,69.42,41.1,29.29,,25.23,33.18,17.68
2018-08-31,52.89,70.69,3.47,1.03,,31.38,81.0,40.02,42.56,,25.04,34.6,19.06
2018-09-01,51.74,52.89,3.17,1.06,,25.88,66.97,39.83,51.99,,23.2,34.28,17.41
2018-09-02,44.76,51.74,2.68,0.54,,15.41,60.42,25.01,60.39,,22.43,38.06,12.84
2018-09-03,41.48,44.76,2.59,0.76,,23.99,61.41,30.47,47.48,,23.72,40.97,11.66
2018-09-04,46.91,41.48,2.71,0.75,,15.63,59.32,24.84,56.79,,25.16,37.2,12.52
2018-09-05,53.07,46.91,2.97,1.07,,27.25,79.4,37.1,63.92,,20.93,40.09,13.53
2018-09-06,57.02,53.07,3.32,0.87,,20.69,63.25,28.93,59.57,,22.95,34.87,17.03
2018-09-07,38.81,57.02,2.64,0.61,,20.27,58.4,27.41,64.26,,24.32,33.62,14.55
2018-09-08,62.79,38.81,2.7,0.77,,18.26,66.51,28.32,58.94,,25.23,33.33,13.21
2018-09-09,75.02,62.79,2.79,0.63,,11.31,51.65,20.23,62.32,,24.14,37.95,10.57
2018-09-10,52.35,75.02,2.06,0.4,,6.16,34.21,12.59,61.46,,19.69,38.26,7.64
2018-09-11,57.38,52.35,1.91,0.46,,9.91,38.85,16.07,57.12,,31.92,32.98,6.87
2018-09-12,50.11,57.38,1.83,0.29,,7.38,28.31,11.82,57.25,,24.67,37.85,6.15
2018-09-13,56.67,50.11,1.95,0.78,,16.06,51.0,22.73,66.06,,27.39,33.29,7.7
2018-09-14,58.11,56.67,2.28,0.96,,12.1,53.26,21.13,62.03,,18.57,35.93,8.63
2018-09-15,63.78,58.11,2.3,0.94,,26.69,58.81,32.93,78.76,,25.01,31.02,8.03
2018-09-16,67.67,63.78,2.47,0.81,,10.71,69.19,24.41,77.92,,27.72,36.39,7.99
2018-09-17,88.56,67.67,3.37,0.93,,10.04,68.9,23.94,89.7,,25.47,36.56,10.22
2018-09-18,78.46,88.56,2.8,1.03,,12.18,76.7,27.26,87.48,,27.02,33.91,11.18
2018-09-19,96.29,78.46,3.24,1.4,,18.8,92.5,35.36,87.04,,25.54,39.42,13.06
2018-09-20,80.58,96.29,3.72,1.35,,30.0,74.02,37.35,56.66,,27.3,35.65,17.18
2018-09-21,32.7,80.58,2.64,0.68,,17.15,44.91,22.03,62.77,,24.72,36.96,13.1
2018-09-22,49.15,32.7,2.54,0.89,,21.93,56.49,27.93,58.28,,24.0,37.99,11.96
2018-09-23,63.65,49.15,2.59,0.67,,10.62,46.64,18.52,58.24,,28.55,38.83,10.09
2018-09-24,77.5,63.65,2.76,0.9,,10.89,48.48,19.17,62.14,,25.44,33.06,11.44
2018-09-25,73.45,77.5,2.7,0.88,,11.5,52.75,20.64,73.78,,24.64,31.53,11.9
2018-09-26,71.6,73.45,2.86,0.51,,4.92,35.6,12.22,63.43,,30.77,36.01,11.19
2018-09-27,63.83,71.6,2.2,0.9,,7.31,62.2,26.64,110.81,,28.75,24.59,8.25
2018-09-28,81.55,63.83,2.63,1.31,,9.03,71.65,21.99,60.8,,28.69,33.34,9.66
2018-09-29,86.98,81.55,2.35,1.13,,6.11,47.02,15.89,84.83,,24.1,31.29,7.7
2018-09-30,75.9,86.98,2.16,0.93,,3.77,27.07,9.3,107.35,,26.73,32.93,5.65
2018-10-01,71.81,75.9,2.16,0.89,,4.21,25.78,9.23,104.55,,25.87,29.03,6.31
2018-10-02,85.22,71.81,2.42,1.0,,4.09,20.81,7.86,96.37,,24.49,33.72,6.64
2018-10-03,103.11,85.22,2.76,1.39,,5.49,29.69,11.02,94.43,,22.79,28.42,9.21
2018-10-04,96.92,103.11,3.17,1.53,,6.0,28.71,11.07,101.69,,22.34,30.14,11.24
2018-10-05,85.68,96.92,2.97,1.49,,9.27,31.08,13.61,83.71,,22.3,30.55,11.6
2018-10-06,90.95,85.68,2.85,1.28,,6.51,25.34,10.51,94.19,,27.58,33.39,8.99
2018-10-07,88.59,90.95,2.67,1.14,,6.29,20.9,9.23,101.09,,25.22,34.4,7.71
2018-10-08,107.44,88.59,3.28,1.66,,11.43,25.1,13.44,102.12,,27.25,35.68,10.06
2018-10-09,124.3,107.44,3.93,2.13,,16.12,29.34,17.39,93.41,,27.01,36.52,14.79
2018-10-10,97.3,124.3,3.72,1.48,,18.64,42.25,22.25,78.98,,27.51,31.96,15.34
2018-10-11,67.14,97.3,2.95,1.3,,27.22,49.72,29.4,48.83,,25.25,30.6,13.19
2018-10-12,40.05,67.14,2.76,1.31,,30.24,50.16,31.33,57.91,,26.52,31.16,13.94
2018-10-13,60.88,40.05,2.57,1.15,,16.16,43.21,20.99,68.59,,28.37,31.06,11.4
2018-10-14,78.93,60.88,2.24,1.01,,7.06,35.98,13.6,49.47,,26.71,34.18,7.46
2018-10-15,104.86,78.93,2.47,1.29,,8.62,45.56,17.04,70.04,,26.54,28.87,7.67
2018-10-16,110.89,104.86,2.53,1.44,,5.51,36.99,12.93,77.0,,26.05,28.56,7.28
2018-10-17,112.96,110.89,3.21,1.89,,12.36,59.61,34.3,64.34,,28.72,30.42,10.19
2018-10-18,125.18,112.96,3.78,2.59,,34.98,81.21,42.26,54.97,,37.04,34.64,15.12
2018-10-19,107.26,125.18,3.23,2.0,,23.19,63.53,30.52,58.09,,29.65,34.9,12.58
2018-10-20,120.85,107.26,3.12,1.5,,7.74,33.76,13.44,53.14,,32.91,30.35,9.21
2018-10-21,125.04,120.85,3.62,1.57,,9.46,28.98,13.25,63.49,,32.07,42.12,11.05
2018-10-22,141.92,125.04,3.6,1.83,,14.42,25.55,15.36,85.76,,31.31,34.33,12.18
2018-10-23,122.46,141.92,3.8,1.83,,12.78,24.62,14.12,90.01,,31.98,34.75,14.32
2018-10-24,140.29,122.46,3.29,1.68,,9.5,20.9,11.18,99.7,,35.23,27.49,10.68
2018-10-25,147.16,140.29,3.8,2.24,,20.53,25.08,18.94,93.85,,33.53,31.26,13.87
2018-10-26,171.12,147.16,4.47,3.07,,26.49,25.59,22.7,142.43,,34.53,31.25,19.37
2018-10-27,136.71,171.12,4.04,2.35,,37.13,50.79,37.86,69.53,,26.81,30.05,19.03
2018-10-28,132.09,136.71,3.52,1.59,,19.56,31.28,19.96,41.53,,27.37,33.06,14.99
2018-10-29,112.07,132.09,3.49,1.66,,18.98,20.31,16.77,41.1,,25.76,31.57,14.97
2018-10-30,137.34,112.07,3.62,1.57,,17.72,15.58,14.79,35.67,,26.47,30.54,15.7
2018-10-31,103.19,137.34,3.43,2.0,,21.81,16.93,17.61,56.73,,24.95,30.44,16.14
2018-11-01,155.93,103.19,4.52,2.55,,30.27,14.98,22.24,49.93,,26.5,35.53,21.2
2018-11-02,158.76,155.93,4.29,2.32,,19.71,15.05,15.86,53.49,,24.61,32.71,18.39
2018-11-03,148.34,158.76,3.62,1.84,,16.1,11.22,12.67,51.42,,28.16,31.06,13.87
2018-11-04,170.84,148.34,4.3,2.53,,22.08,8.7,15.65,64.15,,22.35,34.96,17.58
2018-11-05,180.68,170.84,4.38,2.33,,30.69,78.14,45.28,51.9,,29.15,29.5,18.72
2018-11-06,180.15,180.68,3.11,1.42,,10.64,77.33,26.47,95.46,,31.25,26.43,11.05
2018-11-07,258.99,180.15,2.88,1.67,,16.79,61.86,26.2,94.96,,36.17,25.61,7.34
2018-11-08,295.52,258.99,3.92,1.67,,9.34,13.56,9.18,66.77,,32.85,23.26,9.93
2018-11-09,186.59,295.52,2.92,1.33,,8.23,12.18,8.15,72.55,,37.44,26.21,9.0
2018-11-10,185.14,186.59,3.28,1.56,,9.62,11.49,8.81,79.94,,34.72,27.94,11.45
2018-11-11,228.08,185.14,3.48,1.79,,8.86,7.84,7.4,81.01,,29.33,30.7,11.51
2018-11-12,235.81,228.08,3.5,1.86,,7.51,5.58,6.0,65.29,,33.72,28.69,10.28
2018-11-13,229.06,235.81,3.11,1.69,,6.32,3.26,4.68,86.95,,32.52,29.55,7.7
2018-11-14,261.24,229.06,3.73,2.32,,9.03,2.9,6.19,77.28,,31.41,30.62,9.74
2018-11-15,172.82,261.24,3.19,1.68,,22.27,23.75,26.86,123.27,,32.99,25.96,12.04
2018-11-16,149.27,172.82,2.72,1.64,,9.64,20.9,11.27,,,34.17,26.06,11.15
2018-11-17,135.62,149.27,2.6,1.26,,7.36,14.12,8.13,,,32.77,26.31,9.86
2018-11-18,185.02,135.62,3.26,2.59,,19.84,12.83,15.36,,,33.14,29.22,11.87
2018-11-19,259.86,185.02,4.92,2.75,,39.28,9.89,26.16,,,34.64,31.04,23.74
2018-11-20,275.6,259.86,4.94,3.2,,23.43,5.49,15.47,,,30.7,33.37,25.43
2018-11-21,276.11,275.6,4.59,2.31,,28.63,2.68,16.95,,,38.44,30.99,19.97
2018-11-22,237.86,276.11,4.91,2.92,,31.34,6.07,18.78,,,33.15,32.07,23.97
2018-11-23,214.56,237.86,3.93,2.6,,16.91,12.27,13.41,,,31.94,28.01,19.14
2018-11-24,210.55,214.56,3.32,2.55,,13.39,10.83,10.93,,,34.8,27.44,11.18
2018-11-25,253.65,210.55,4.41,3.16,,16.19,9.22,12.07,,,33.66,30.47,11.74
2018-11-26,260.83,253.65,5.78,3.01,,38.96,6.61,23.81,,,35.12,34.65,21.44
2018-11-27,204.45,260.83,4.55,3.36,,24.01,8.22,16.57,,,42.79,29.55,21.89
2018-11-28,161.01,204.45,3.78,2.32,,36.53,27.72,32.01,,,50.93,26.09,19.45
2018-11-29,195.57,161.01,4.0,3.58,,27.69,12.48,20.04,,,51.82,25.94,18.78
2018-11-30,195.42,195.57,3.85,3.0,,16.81,9.65,12.7,,,45.49,26.22,17.72
2018-12-01,251.78,195.42,3.59,2.79,,10.89,7.58,8.57,,,32.36,26.4,14.65
2018-12-02,251.83,251.78,3.77,2.95,,14.59,4.56,10.01,,,31.97,28.38,14.01
2018-12-03,260.82,251.83,4.01,2.95,,34.03,23.02,29.59,,,33.19,25.22,15.16
2018-12-04,290.17,260.82,4.69,3.68,,58.22,98.74,63.88,,,24.44,26.76,20.12
2018-12-05,289.43,290.17,4.43,2.96,,32.86,114.75,49.65,,,28.69,25.65,16.37
2018-12-06,262.16,289.43,4.11,2.86,,18.95,61.62,27.46,,,24.78,27.24,15.11
2018-12-07,246.52,262.16,3.68,2.89,,10.49,18.31,11.1,,,25.16,24.94,14.52
2018-12-08,282.8,246.52,3.91,2.83,,21.37,40.6,23.45,,,29.52,25.25,13.16
2018-12-09,258.02,282.8,4.21,2.3,,22.99,19.66,18.96,,,46.42,27.1,14.26
2018-12-10,303.44,258.02,5.45,3.5,,33.38,9.16,22.37,,,40.06,28.42,24.66
2018-12-11,253.4,303.44,4.76,2.44,,45.55,44.38,46.74,,,41.9,28.61,25.27
2018-12-12,207.54,253.4,5.26,2.83,,47.87,19.84,31.18,,,43.91,28.8,29.33
2018-12-13,234.72,207.54,5.21,2.7,,37.09,20.22,24.74,,,35.35,30.52,28.28
2018-12-14,253.49,234.72,4.41,2.09,,18.0,20.57,13.25,,,43.64,26.79,20.7
2018-12-15,159.5,253.49,3.02,1.19,,12.24,20.19,9.65,,,37.27,23.89,12.92
2018-12-16,160.16,159.5,3.02,1.29,,13.49,19.21,10.16,,,35.83,25.18,11.65
2018-12-17,278.9,160.16,3.41,1.42,,12.92,18.52,9.64,,,37.63,22.16,12.52
2018-12-18,205.41,278.9,3.3,1.16,,12.23,17.36,8.93,,,36.54,18.2,11.58
2018-12-19,120.06,205.41,3.25,1.87,,27.48,39.95,25.13,,,33.23,19.65,12.57
2018-12-20,343.85,120.06,4.2,2.76,,14.22,16.5,12.91,,,28.34,21.35,14.56
2018-12-21,353.24,343.85,3.96,2.3,,10.97,9.85,9.21,,,28.81,24.46,13.13
2018-12-22,426.71,353.24,4.11,2.08,,20.03,7.84,13.73,,,32.46,22.51,15.14
2018-12-23,283.17,426.71,3.67,2.53,,10.48,6.1,7.94,,,27.61,23.47,11.18
2018-12-24,253.38,283.17,3.61,1.9,,7.14,5.32,5.72,,,33.02,25.31,10.06
2018-12-25,240.54,253.38,3.06,1.82,,6.74,4.75,5.28,,,28.1,24.19,8.34
2018-12-26,263.32,240.54,3.79,2.1,,16.2,4.11,10.26,,,34.63,26.28,12.58
2018-12-27,244.4,263.32,4.11,2.24,,12.3,6.01,8.97,,,28.16,28.34,15.14
2018-12-28,203.88,244.4,3.57,1.74,,23.84,11.34,20.82,,,28.76,25.35,11.06
2018-12-29,249.73,203.88,4.12,2.61,,62.72,96.82,69.6,15.18,,44.55,25.04,13.33
2018-12-30,337.17,249.73,4.45,2.54,,38.91,164.83,62.85,60.97,,25.07,25.92,12.04
2018-12-31,359.32,337.17,4.58,2.8,,40.82,113.29,48.29,70.44,,25.42,24.4,12.79
2019-01-01,436.55,359.32,5.47,2.86,,32.51,21.09,24.91,53.72,,33.82,26.65,17.17
2019-01-02,463.51,436.55,6.09,3.65,,57.56,32.27,45.12,46.44,,31.81,31.66,23.23
2019-01-03,398.93,463.51,5.11,2.61,,29.39,65.46,34.78,56.93,,34.85,28.82,19.92
2019-01-04,376.2,398.93,4.75,2.18,,48.86,44.39,41.14,57.04,,31.78,27.82,17.84
2019-01-05,423.94,376.2,6.01,2.2,,85.64,30.31,59.21,32.31,,36.1,30.56,25.27
2019-01-06,230.07,423.94,4.9,2.14,,27.86,31.34,25.02,41.91,,33.58,31.04,24.23
2019-01-07,214.9,230.07,3.94,1.19,,19.54,26.93,18.83,26.97,,32.0,27.38,15.72
2019-01-08,131.75,214.9,2.9,0.37,,7.39,24.25,10.77,42.37,,33.24,24.38,10.87
2019-01-09,162.64,131.75,2.94,1.14,,6.93,24.67,10.59,69.1,,32.73,24.28,10.18
2019-01-10,241.28,162.64,3.79,1.42,,27.56,20.83,22.04,72.31,,35.12,25.48,13.45
2019-01-11,312.38,241.28,5.11,3.15,,33.09,17.02,24.43,63.65,,28.05,28.46,21.31
2019-01-12,300.4,312.38,4.74,2.54,,58.83,26.11,42.11,56.28,,33.52,28.76,20.44
2019-01-13,295.69,300.4,4.87,2.42,,26.42,15.35,19.93,58.98,,33.72,30.99,18.76
2019-01-14,250.19,295.69,3.26,1.03,,5.5,7.88,5.37,85.39,,31.37,23.04,11.02
2019-01-15,122.77,250.19,2.72,0.85,,17.7,27.69,19.78,76.55,,30.88,22.28,9.96
2019-01-16,234.01,122.77,3.67,2.56,,24.82,12.69,18.33,33.83,,32.24,24.28,14.44
2019-01-17,359.72,234.01,4.2,2.96,,21.95,7.79,15.32,25.2,,32.07,25.03,17.1
2019-01-18,337.78,359.72,3.98,2.48,,13.85,2.82,9.05,29.4,,31.11,26.24,14.33
2019-01-19,277.86,337.78,3.71,2.11,,15.63,22.85,15.29,35.35,,31.81,24.46,11.86
2019-01-20,363.78,277.86,3.81,2.27,,20.84,10.18,14.79,41.42,,36.53,24.79,11.12
2019-01-21,478.16,363.78,5.35,3.41,,51.71,17.36,33.22,38.13,,30.18,26.71,20.69
2019-01-22,313.62,478.16,4.36,1.89,,48.09,188.74,78.51,42.25,,31.23,25.3,19.3
2019-01-23,176.15,313.62,2.98,0.89,,62.02,133.07,74.17,39.51,,43.74,21.14,11.72
2019-01-24,133.04,176.15,2.67,1.24,,57.97,122.91,67.0,22.17,,46.97,22.77,10.23
2019-01-25,191.67,133.04,3.13,1.62,,54.13,95.22,57.49,17.91,,45.36,23.05,11.69
2019-01-26,177.96,191.67,2.62,1.17,,15.48,33.82,18.15,15.48,,46.11,20.65,8.29
2019-01-27,100.17,177.96,1.89,0.59,,6.96,27.08,11.24,30.5,,45.77,21.39,6.04
2019-01-28,98.08,100.17,2.05,0.84,,8.21,32.66,13.44,42.17,,43.78,21.15,8.37
2019-01-29,103.89,98.08,1.88,0.66,,5.43,28.28,10.62,72.53,,42.61,17.85,6.87
2019-01-30,135.71,103.89,2.09,1.16,,9.29,27.06,12.64,78.81,,43.42,18.39,7.12
2019-01-31,262.54,135.71,3.51,2.24,,68.88,97.43,67.08,41.73,,46.97,21.35,12.12
2019-02-01,293.0,262.54,3.85,2.66,,82.01,111.04,78.51,41.65,,42.2,23.47,12.95
2019-02-02,237.45,293.0,3.5,2.73,,23.97,40.06,24.91,44.55,,42.32,22.2,11.51
2019-02-03,202.97,237.45,2.57,2.07,,9.5,27.64,12.92,67.5,,42.02,20.6,7.26
2019-02-04,138.09,202.97,2.26,1.84,,10.45,23.6,12.46,74.99,,45.34,18.61,7.74
2019-02-05,151.31,138.09,2.5,1.86,,10.21,23.07,12.17,58.45,,44.51,20.27,8.32
2019-02-06,189.49,151.31,2.68,2.43,,13.27,17.14,12.5,70.9,,46.63,19.53,8.34
2019-02-07,234.28,189.49,3.52,2.48,,15.53,14.14,13.08,55.76,,44.88,22.77,10.4
2019-02-08,119.02,234.28,2.19,1.42,,7.71,9.98,7.26,24.71,,43.89,17.92,7.65
2019-02-09,94.6,119.02,1.69,1.25,,25.85,50.29,32.42,38.41,,40.83,17.1,6.05
2019-02-10,101.83,94.6,1.67,1.2,,18.66,96.51,36.31,73.56,,43.17,18.97,5.5
2019-02-11,121.26,101.83,2.2,1.56,,22.73,96.35,38.74,47.5,,43.02,20.17,7.23
2019-02-12,134.59,121.26,2.23,1.73,,52.38,110.55,60.4,49.37,,41.18,18.67,7.39
2019-02-13,164.09,134.59,2.55,1.59,,26.06,93.55,40.03,54.96,,44.72,19.26,7.38
2019-02-14,173.68,164.09,2.46,1.52,,15.33,35.66,18.54,44.39,,43.26,20.95,7.84
2019-02-15,161.38,173.68,2.41,1.39,,14.94,21.55,14.64,22.13,,42.37,21.16,7.91
2019-02-16,83.53,161.38,1.77,0.71,,9.05,17.02,9.9,33.41,,44.13,20.64,6.27
2019-02-17,93.25,83.53,1.44,0.49,,4.25,13.99,6.2,34.57,,41.84,18.58,4.72
2019-02-18,106.34,93.25,1.53,0.96,,24.49,58.79,30.08,64.25,,43.8,15.32,4.57
2019-02-19,154.22,106.34,2.65,2.43,,48.15,88.51,52.14,65.38,,48.97,20.62,8.99
2019-02-20,150.62,154.22,2.34,1.79,,15.93,39.14,19.81,55.67,,45.96,19.37,7.77
2019-02-21,144.92,150.62,2.42,2.4,,19.26,36.57,21.16,52.14,,29.84,20.39,8.05
2019-02-22,160.57,144.92,2.75,2.34,,18.53,28.96,18.75,53.33,,29.32,21.95,9.74
2019-02-23,84.65,160.57,1.68,0.89,,6.53,17.73,8.55,75.03,,29.54,19.7,6.06
2019-02-24,64.36,84.65,1.34,0.72,,4.57,17.12,7.21,117.86,,30.07,17.84,4.37
2019-02-25,104.8,64.36,1.98,2.01,,15.17,17.95,13.85,76.7,,29.99,19.13,8.12
2019-02-26,170.92,104.8,2.83,1.71,,32.56,13.8,23.23,54.18,,30.61,21.81,12.94
2019-02-27,81.31,170.92,2.33,1.13,,28.22,43.82,27.72,69.4,,32.44,19.1,10.87
2019-02-28,46.41,81.31,1.38,0.9,,18.64,72.99,30.21,65.32,,36.22,15.46,6.57
2019-03-01,70.32,46.41,1.51,1.17,,22.75,96.46,38.79,83.46,,37.23,17.08,6.28
2019-03-02,127.84,70.32,2.1,1.88,,40.44,113.35,53.89,67.93,,37.21,19.09,7.8
2019-03-03,129.83,127.84,1.94,1.44,,19.04,79.05,32.03,66.71,,36.02,19.51,5.71
2019-03-04,98.66,129.83,1.59,1.27,,9.39,49.31,18.47,54.8,,38.55,19.55,5.39
2019-03-05,99.65,98.66,1.82,1.49,,9.99,25.52,12.67,53.49,,38.3,19.4,6.79
2019-03-06,74.15,99.65,1.55,1.19,,7.12,16.45,8.58,65.66,,37.12,18.62,6.48
2019-03-07,72.62,74.15,1.35,1.03,,5.51,14.51,7.0,101.24,,36.52,17.9,4.68
2019-03-08,88.98,72.62,1.57,1.46,,7.38,13.9,8.07,71.6,,39.04,17.5,5.49
2019-03-09,108.14,88.98,1.73,2.0,,12.53,10.13,10.14,82.4,,38.17,17.67,5.85
2019-03-10,140.06,108.14,2.14,1.89,,12.75,6.95,9.54,73.37,,33.56,19.01,6.95
2019-03-11,96.84,140.06,1.64,1.43,,11.42,29.18,21.25,75.13,,34.38,16.48,5.9
2019-03-12,105.04,96.84,2.0,1.85,,11.56,20.79,12.4,61.59,,39.54,18.09,6.65
2019-03-13,86.69,105.04,1.8,1.44,,7.01,12.84,7.58,79.7,,39.52,18.35,6.48
2019-03-14,79.54,86.69,1.6,1.22,,5.62,8.74,5.67,95.14,,39.4,18.42,5.35
2019-03-15,72.44,79.54,1.59,1.26,,14.53,58.78,24.05,61.32,,39.53,19.42,5.37
2019-03-16,84.57,72.44,1.56,1.12,,18.47,114.64,40.77,91.85,,39.34,16.78,5.32
2019-03-17,70.48,84.57,1.33,0.91,,13.48,108.16,36.19,112.34,,39.63,17.13,3.79
2019-03-18,78.3,70.48,1.38,1.15,,19.72,115.46,41.85,91.67,,39.69,16.27,4.42
2019-03-19,86.48,78.3,1.51,1.45,,16.98,120.75,41.57,93.17,,39.62,15.84,4.76
2019-03-20,87.83,86.48,2.34,1.5,,23.58,114.06,50.58,48.6,,48.14,22.87,7.05
2019-03-21,176.31,87.83,2.32,3.93,,66.28,112.88,67.58,51.01,,39.06,17.53,5.3
2019-03-22,58.35,176.31,1.35,1.33,,4.61,57.65,17.55,115.5,,43.16,15.44,4.3
2019-03-23,39.08,58.35,1.07,1.12,,4.84,48.61,15.14,139.53,,43.81,15.66,2.95
2019-03-24,46.72,39.08,1.2,1.28,,4.24,55.77,16.53,112.19,,41.28,17.59,3.18
2019-03-25,56.72,46.72,1.59,1.87,,12.87,68.97,25.27,83.38,,44.59,18.45,5.11
2019-03-26,59.91,56.72,1.8,2.1,,25.56,44.24,26.9,49.19,,41.82,18.14,6.5
2019-03-27,61.55,59.91,1.69,1.93,,7.58,14.04,8.24,71.28,,43.31,15.75,6.6
2019-03-28,82.12,61.55,1.92,2.5,,13.51,10.2,10.82,72.07,,45.72,16.98,7.61
2019-03-29,81.53,82.12,2.29,2.87,,33.94,40.16,37.11,66.48,,43.57,17.78,9.31
2019-03-30,91.88,81.53,2.43,1.95,,15.15,32.58,17.6,95.38,,45.19,18.89,9.64
2019-03-31,78.88,91.88,1.76,1.31,,5.83,3.84,3.21,72.64,,47.54,16.99,5.71
2019-04-01,46.83,78.88,1.49,1.02,,16.17,89.36,21.86,72.42,,49.33,15.04,5.53
2019-04-02,61.04,46.83,1.59,1.63,,28.25,77.26,37.15,67.74,,50.18,16.22,6.34
2019-04-03,85.51,61.04,2.32,1.69,,19.08,66.95,28.91,70.93,,49.52,17.52,7.94
2019-04-04,52.49,85.51,1.54,1.17,,10.11,43.82,17.48,97.16,,50.39,16.39,5.46
2019-04-05,51.62,52.49,1.54,1.12,,8.82,20.01,10.53,64.55,,49.96,17.15,5.61
2019-04-06,49.34,51.62,1.43,0.91,,20.33,26.7,21.5,49.47,,49.93,16.43,5.49
2019-04-07,33.27,49.34,1.12,0.78,,12.0,60.42,22.93,92.9,,43.2,16.27,4.43
2019-04-08,46.79,33.27,1.49,1.22,,11.96,42.92,18.38,73.77,,44.3,15.19,5.91
2019-04-09,53.38,46.79,1.54,1.08,,8.94,16.24,9.63,64.17,,40.62,15.45,5.93
2019-04-10,32.98,53.38,1.42,1.03,,18.92,59.06,30.7,87.3,,41.97,14.66,5.43
2019-04-11,59.64,32.98,1.55,1.23,,12.74,61.67,23.7,83.29,,41.13,17.45,5.54
2019-04-12,63.03,59.64,1.62,1.33,,9.41,29.47,13.34,73.94,,42.57,16.86,5.86
2019-04-13,66.67,63.03,1.57,1.18,,7.24,13.74,7.95,64.35,,37.59,17.24,5.1
2019-04-14,45.75,66.67,1.33,0.94,,6.8,12.23,7.29,96.07,,40.85,16.63,4.26
2019-04-15,53.35,45.75,1.46,1.24,,8.09,9.58,7.38,81.18,,41.38,16.6,5.47
2019-04-16,55.69,53.35,1.35,1.1,,9.09,26.34,12.34,56.73,,43.59,14.22,4.68
2019-04-17,36.33,55.69,1.09,1.04,,6.19,19.86,8.9,74.02,,46.52,13.41,4.19
2019-04-18,39.54,36.33,1.13,1.37,,7.74,17.21,9.14,84.49,,44.28,14.83,4.51
2019-04-19,43.79,39.54,1.1,1.08,,5.44,13.6,6.83,119.27,,38.93,13.55,4.84
2019-04-20,46.48,43.79,1.22,1.83,,43.52,99.97,58.5,111.35,,44.6,14.17,4.79
2019-04-21,73.24,46.48,1.95,2.06,,60.76,155.4,77.1,81.17,,42.43,18.65,7.45
2019-04-22,52.32,73.24,1.38,1.35,,15.83,95.0,34.22,99.2,,44.15,14.17,5.44
2019-04-23,47.92,52.32,1.34,1.31,,12.12,68.7,25.15,95.66,,44.41,14.19,4.9
