Date,PM2.5,Benzene,CO,NH3,NO,NO2,NOx,O3,PM10,SO2,Toluene,Xylene
2017-04-20,,,0.32,,7.75,9.26,,18.88,119.49,28.43,,
2017-04-21,,,0.27,,8.0,10.2,,15.85,170.61,29.35,,
2017-04-22,,,0.29,,7.92,9.45,,17.76,124.64,33.34,,
2017-04-23,,,0.31,,7.74,9.39,,21.71,107.36,34.1,,
2017-04-24,,,0.33,,7.49,10.72,,17.94,178.28,38.16,,
2017-04-25,,,0.39,,7.95,11.07,,21.16,178.55,13.11,,
2017-04-26,,,0.31,,8.22,12.64,,24.6,312.48,52.54,,
2017-04-27,,,0.32,,8.02,11.34,,24.12,261.1,70.8,,
2017-04-28,,,0.28,,7.84,10.4,,17.64,151.89,25.56,,
2017-04-29,,,0.28,,7.97,10.42,,20.48,188.39,57.19,,
2017-04-30,,,0.29,,8.04,8.75,,15.45,99.66,16.33,,
2017-05-01,,,0.33,,8.06,7.8,,12.01,89.09,20.0,,
2017-05-02,,,0.59,,7.86,10.29,,31.84,105.54,46.35,,
2017-05-03,,,0.31,,7.57,8.8,,19.92,87.13,23.9,,
2017-05-04,,,0.3,,7.67,8.69,,19.84,121.63,38.21,,
2017-05-05,,,0.32,,7.72,9.04,,22.1,124.83,,,
2017-05-06,,,0.36,,7.8,9.45,,29.21,169.22,,,
2017-05-07,,,0.3,,7.9,9.27,,33.89,107.19,,,
2017-05-08,,,0.36,,7.98,9.76,,14.69,103.55,5.62,,
2017-05-09,,,0.29,,7.78,9.24,,,135.11,36.97,,
2017-05-10,,,0.31,,7.78,9.59,,33.75,156.37,59.05,,
2017-05-11,,,0.31,,7.94,9.01,,16.65,128.4,12.28,,
2017-05-12,,,0.33,,7.73,9.37,,18.44,87.52,26.48,,
2017-05-13,,,0.3,,7.71,9.77,,19.6,205.38,42.19,,
2017-05-14,,,0.43,,7.67,10.02,,28.14,194.08,28.22,,
2017-05-15,,,0.33,,7.91,9.49,,50.33,149.04,25.57,,
2017-05-16,,,0.27,,7.53,8.47,,50.94,92.3,22.19,,
2017-05-17,,,0.3,,7.74,9.47,,17.59,120.26,18.81,,
2017-05-18,,,0.4,,7.91,9.56,,48.65,115.24,43.43,,
2017-05-19,,,0.39,,7.98,9.82,,36.24,111.91,21.08,,
2017-05-20,,,0.3,,7.57,8.57,,29.28,94.15,59.65,,
2017-05-21,,,0.29,,7.82,8.66,,37.25,130.72,52.08,,
2017-05-22,,,0.36,,7.47,8.47,,28.23,154.29,36.18,,
2017-05-23,,,0.44,,7.94,9.68,,34.31,149.02,65.81,,
2017-05-24,,,0.38,,7.83,10.22,,15.75,195.18,23.99,,
2017-05-25,,,0.31,,7.94,9.84,,10.3,136.9,48.14,,
2017-05-26,,,0.28,,8.15,9.9,,6.42,98.77,31.56,,
2017-05-27,,,0.42,,8.12,10.32,,10.19,83.56,39.88,,
2017-05-28,,,0.3,,7.94,8.95,,5.72,78.74,30.16,,
2017-05-29,,,0.43,,8.07,10.44,,12.95,109.26,38.3,,
2017-05-30,,,0.43,,8.09,9.25,,11.59,116.99,38.71,,
2017-05-31,,,0.42,,8.17,10.45,,7.08,129.23,47.44,,
2017-06-01,,,0.39,,7.94,9.28,,16.13,101.19,26.29,,
2017-06-02,,,0.36,,7.77,9.85,,11.6,167.86,46.82,,
2017-06-03,,,0.34,,8.02,10.65,,16.98,197.14,28.47,,
2017-06-04,,,0.38,,8.12,8.73,,22.45,175.7,42.62,,
2017-06-05,,,0.34,,8.06,9.7,,10.02,130.9,34.66,,
2017-06-06,,,0.35,,8.1,9.2,,12.56,119.44,24.31,,
2017-06-07,,,0.4,,7.76,8.99,,10.77,177.78,41.41,,
2017-06-08,,,0.4,,7.96,9.89,,6.7,154.1,41.89,,
2017-06-09,,,0.4,,7.77,9.02,,5.77,105.49,20.14,,
2017-06-10,,,0.34,,7.88,10.04,,12.18,97.97,53.68,,
2017-06-11,,,0.36,,7.95,9.78,,5.27,107.84,39.08,,
2017-06-12,,,0.38,,7.67,8.96,,13.51,84.11,,,
2017-06-13,,,0.29,,7.91,9.26,,17.73,138.42,,,
2017-06-14,,,0.43,,8.15,9.83,,21.69,186.63,52.3,,
2017-06-15,,,0.34,,6.87,9.53,,10.24,81.65,23.99,,
2017-06-16,,,0.3,,21.64,13.85,,9.0,122.54,15.99,,
2017-06-17,,,0.42,,7.97,10.3,,24.8,107.21,34.81,,
2017-06-18,,,0.28,,7.68,9.53,,26.71,161.58,16.38,,
2017-06-19,,,0.31,,7.77,9.79,,14.85,110.27,25.25,,
2017-06-20,,,0.31,,7.88,9.75,,10.08,51.38,16.46,,
2017-06-21,,,0.32,,8.13,9.33,,11.76,63.41,11.59,,
2017-06-22,,,0.31,,,,,8.33,99.72,20.21,,
2017-06-23,,,,,,,,10.18,155.17,19.29,,
2017-06-24,,,,,,,,8.07,184.27,18.46,,
2017-06-25,,,,,,,,3.81,,20.34,,
2017-06-26,,,,,,,,2.41,,33.22,,
2017-06-27,,,,,,,,2.02,,50.28,,
2017-06-28,,,,,,,,,,,,
2017-06-29,,,0.19,,,,,35.52,189.13,2.98,,
2017-06-30,,,0.15,,6.04,6.97,,9.01,92.0,45.15,,
2017-07-01,,,0.0,,,,,,,,,
2017-07-02,,,0.0,,,,,,,,,
2017-07-03,,,0.13,,9.28,15.51,,10.32,71.43,19.36,,
2017-07-04,,,0.03,,12.53,17.16,,3.54,16.39,75.55,,
2017-07-05,,,0.05,,7.36,12.39,,7.86,20.45,6.15,,
2017-07-06,,,0.0,,,,,,,,,
2017-07-07,,,0.15,,8.29,13.31,,4.38,69.48,11.76,,
2017-07-08,,,0.0,,,,,,,,,
2017-07-09,,,0.0,,7.41,12.39,,1.01,37.55,,,
2017-07-10,,,0.05,,8.62,14.43,,5.47,49.74,9.98,,
2017-07-11,,,0.03,,8.78,22.16,,2.48,76.65,20.04,,
2017-07-12,,,0.07,,8.34,17.66,,2.75,83.4,15.22,,
2017-07-13,,,,,,,,,,,,
2017-07-14,,,,,,,,,,,,
2017-07-15,,,,,,,,,,,,
2017-07-16,,,,,,,,,,,,
2017-07-17,,,0.28,,6.19,11.26,,44.42,59.05,21.7,,
2017-07-18,,,0.02,,6.65,10.82,,6.81,57.2,18.17,,
2017-07-19,,,0.15,,6.77,10.29,,2.56,41.89,16.69,,
2017-07-20,,,0.35,,7.07,11.37,,,54.63,15.39,,
2017-07-21,,,0.35,,7.06,11.28,,,53.05,14.2,,
2017-07-22,,,0.0,,,,,,,,,
2017-07-23,,,0.09,,6.52,9.18,,,41.13,11.85,,
2017-07-24,,,0.32,,6.9,9.37,,,25.83,13.27,,
2017-07-25,,,0.34,,6.96,9.56,,3.89,18.49,12.3,,
2017-07-26,,,0.3,,6.82,9.63,,,29.83,12.91,,
2017-07-27,,,,,,,,,,,,
2017-07-28,,,,,,,,,,,,
2017-07-29,,,,,,,,,,,,
2017-07-30,,,,,,,,,,,,
2017-07-31,,,,,,,,,,,,
2017-08-01,,,0.24,,6.8,84.6,,14.42,79.25,12.08,,
2017-08-02,,,1.01,,6.87,39.59,,3.52,56.09,11.08,,
2017-08-03,,,,,6.88,8.13,,,43.57,12.21,,
2017-08-04,,,,,6.81,8.21,,,61.97,10.32,,
2017-08-05,,,,,6.72,8.58,,,75.72,17.6,,
2017-08-06,,,,,6.88,8.95,,,66.17,28.12,,
2017-08-07,,,,,6.82,8.46,,,46.57,28.65,,
2017-08-08,,,,,6.82,7.99,,,49.97,12.92,,
2017-08-09,,,,,6.79,7.87,,,45.45,13.35,,
2017-08-10,,,,,6.54,7.38,,,37.48,16.38,,
2017-08-11,,,,,6.65,7.44,,,45.92,18.99,,
2017-08-12,,,,,6.77,7.54,,,36.23,12.9,,
2017-08-13,,,,,6.75,7.84,,,54.73,13.9,,
2017-08-14,,,,,6.47,8.33,,,97.64,14.57,,
2017-08-15,,,,,,,,,,,,
2017-08-16,,,,,6.89,7.7,,,59.33,11.07,,
2017-08-17,,,0.27,,6.8,8.06,,,79.33,11.9,,
2017-08-18,,,0.32,,,,,,88.58,11.7,,
2017-08-19,,,,,,,,,,,,
2017-08-20,,,,,,,,,,,,
2017-08-21,,,0.25,,7.01,8.35,,,59.42,12.18,,
2017-08-22,,,0.3,,6.08,6.95,,,44.52,21.06,,
2017-08-23,,,,,,,,,,,,
2017-08-24,,,0.33,,7.14,9.02,,,39.51,15.69,,
2017-08-25,,,0.13,,6.27,6.6,,,38.25,11.17,,
2017-08-26,,,,,,,,,,,,
2017-08-27,,,,,,,,,,,,
2017-08-28,,,0.28,,7.66,6.9,,,,7.77,,
2017-08-29,,,,,,,,,,,,
2017-08-30,,,,,,,,,,,,
2017-08-31,,,,,,,,,,,,
2017-09-01,,,0.23,,4.36,3.65,,,1.5,12.55,,
2017-09-02,,,,,,,,,,,,
2017-09-03,,,,,,,,,,,,
2017-09-04,,,,,,,,,,,,
2017-09-05,,,0.38,,5.06,6.43,,,56.6,20.75,,
2017-09-06,,,,,,,,,,,,
2017-09-07,,,,,,,,,,,,
2017-09-08,,,0.0,,,,,,,,,
2017-09-09,,,,,,,,,,,,
2017-09-10,,,,,,,,,,,,
2017-09-11,,,,,,,,,,,,
2017-09-12,,,,,,,,,,,,
2017-09-13,,,,,,,,,,,,
2017-09-14,,,,,,,,,,,,
2017-09-15,,,,,,,,,,,,
2017-09-16,,,,,,,,,,,,
2017-09-17,,,,,,,,,,,,
2017-09-18,,,,,,,,,,,,
2017-09-19,,,,,,,,,,,,
2017-09-20,,,,,,,,,,,,
2017-09-21,,,,,,,,,,,,
2017-09-22,,,,,,,,,,,,
2017-09-23,,,,,,,,,,,,
2017-09-24,,,,,,,,,,,,
2017-09-25,,,,,,,,,,,,
2017-09-26,,,,,,,,,,,,
2017-09-27,,,,,,,,,,,,
2017-09-28,,,,,,,,,,,,
2017-09-29,,,,,,,,,,,,
2017-09-30,,,,,,,,,,,,
2017-10-01,,,,,,,,,,,,
2017-10-02,,,,,,,,,,,,
2017-10-03,,,,,,,,,,,,
2017-10-04,,,0.22,6.75,7.5,7.21,,52.5,94.23,19.63,,
2017-10-05,,,0.0,6.77,,,,,,,,
2017-10-06,,,,,,,,,,,,
2017-10-07,,,,,,,,,,,,
2017-10-08,,,,,,,,,,,,
2017-10-09,,,0.33,6.51,6.98,7.31,,,34.7,13.66,,
2017-10-10,,,,6.85,,,,,,,,
2017-10-11,,,,,,,,,,,,
2017-10-12,,,,,,,,,,,,
2017-10-13,,,,,,,,,,,,
2017-10-14,,,,6.56,,,,,,,,
2017-10-15,,,,,,,,,,,,
2017-10-16,,,0.28,6.75,7.68,6.78,,19.97,185.55,27.51,,
2017-10-17,,,,6.76,,,,,,,,
2017-10-18,,,,6.72,,,,,,,,
2017-10-19,,,0.22,6.77,7.28,6.76,,9.14,72.57,33.89,,
2017-10-20,,,,6.69,,,,,,,,
2017-10-21,,,0.36,6.94,7.77,6.48,,23.28,13.7,43.8,,
2017-10-22,,,,,,,,,,,,
2017-10-23,,,,,,,,,,,,
2017-10-24,,,,,,,,,,,,
2017-10-25,,,,,,,,,,,,
2017-10-26,,,,,,,,,,,,
2017-10-27,,,,,,,,,,,,
2017-10-28,,,,,,,,,,,,
2017-10-29,,,,,,,,,,,,
2017-10-30,,,,7.29,,,,,,,,
2017-10-31,,,0.33,6.53,7.02,7.18,,16.68,262.62,33.38,,
2017-11-01,,,0.03,7.69,7.12,2.72,,,53.56,23.74,,
2017-11-02,,,0.02,7.47,6.19,5.56,,,99.23,13.94,,
2017-11-03,,,0.02,,,,,,58.0,22.27,,
2017-11-04,,,0.13,,,,,17.8,110.9,43.55,,
2017-11-05,,,0.19,7.14,8.37,6.46,,10.96,95.08,33.99,,
2017-11-06,,,0.4,8.24,8.74,5.18,,85.92,97.4,52.38,,
2017-11-07,,,,,,,,,,,,
2017-11-08,,,,,,,,,,,,
2017-11-09,,,0.36,6.92,7.1,7.41,,42.08,259.7,42.93,,
2017-11-10,,,0.37,6.63,8.68,7.74,,19.0,110.4,33.91,,
2017-11-11,,,,,,,,,,,,
2017-11-12,,,,,,,,,,,,
2017-11-13,,,0.35,7.04,7.99,9.13,,34.32,144.78,39.87,,
2017-11-14,,,0.37,7.1,9.78,8.99,,31.05,212.3,89.42,,
2017-11-15,,,0.45,6.71,8.82,7.65,,17.43,129.1,89.18,,
2017-11-16,,,,,,,,,,,,
2017-11-17,,,,,,,,,,,,
2017-11-18,,,0.22,7.07,7.44,10.2,,17.39,115.91,61.51,,
2017-11-19,,,,,,,,,,,,
2017-11-20,,,,,,,,,,,,
2017-11-21,,,,,,,,,,,,
2017-11-22,,,,,,,,,,,,
2017-11-23,,,0.5,6.72,8.66,8.27,,44.98,196.1,91.23,,
2017-11-24,,,0.7,7.06,9.56,9.46,,10.7,231.0,38.74,,
2017-11-25,,,0.08,6.84,8.59,9.31,,16.29,235.05,43.56,,
2017-11-26,,,,,,,,,,,,
2017-11-27,,,0.31,6.81,9.11,10.56,,49.61,244.01,43.23,,
2017-11-28,,,0.26,7.13,8.22,10.51,,58.86,151.5,3.26,,
2017-11-29,,,0.18,7.0,7.0,10.36,,53.64,184.55,79.46,,
2017-11-30,,,,,,,,,,,,
2017-12-01,,,,,,,,,,,,
2017-12-02,,,,,,,,,,,,
2017-12-03,,,,,,,,,,,,
2017-12-04,,,,,,,,,,,,
2017-12-05,,,,,,,,,,,,
2017-12-06,,,,,,,,,,,,
2017-12-07,,,,,,,,,,,,
2017-12-08,,,,,,,,,,,,
2017-12-09,,,,,,,,,,,,
2017-12-10,,,,,,,,,,,,
2017-12-11,,,,,,,,,,,,
2017-12-12,,,,,,,,,,,,
2017-12-13,,,,,,,,,,,,
2017-12-14,,,,,,,,,,,,
2017-12-15,,,,,,,,,,,,
2017-12-16,,,,,,,,,,,,
2017-12-17,,,,,,,,,,,,
2017-12-18,,,,,,,,,,,,
2017-12-19,,,,,,,,,,,,
2017-12-20,,,0.39,6.93,12.15,11.85,,44.02,177.37,57.09,,
2017-12-21,,,0.35,6.97,10.7,10.67,,92.07,147.58,37.13,,
2017-12-22,,,0.33,7.04,9.41,10.14,,44.94,125.99,36.49,,
2017-12-23,,,0.32,6.93,9.85,10.5,,27.97,185.76,30.87,,
2017-12-24,,,0.35,6.9,9.33,10.39,,23.24,183.64,41.49,,
2017-12-25,,,,,,,,,,,,
2017-12-26,,,0.36,6.92,8.61,10.51,,31.51,155.52,82.01,,
2017-12-27,,,0.32,6.98,9.37,10.43,,28.59,145.69,50.32,,
2017-12-28,,,0.41,6.97,10.14,11.67,,31.34,200.02,65.31,,
2017-12-29,,,0.34,6.88,10.72,11.86,,65.8,231.28,68.86,,
2017-12-30,,,0.3,6.99,13.59,12.92,,27.15,279.45,79.37,,
2017-12-31,,,0.42,6.76,15.66,15.43,,9.06,269.77,90.57,,
2018-01-01,,,0.18,7.38,15.37,12.62,,3.82,276.75,42.02,,
2018-01-02,,,0.41,6.84,9.7,11.77,,26.48,133.28,68.27,,
2018-01-03,,,0.32,6.93,8.42,9.73,,25.19,102.45,36.65,,
2018-01-04,,,0.37,7.07,7.17,10.23,,28.05,160.61,50.94,,
2018-01-05,,,0.31,,,,,7.22,274.55,32.47,,
2018-01-06,,,,,,,,,,,,
2018-01-07,,,,,,,,,,,,
2018-01-08,,,,,,,,,,,,
2018-01-09,,,,,,,,,,,,
2018-01-10,,,0.28,6.71,8.05,10.32,,41.4,168.98,77.18,,
2018-01-11,,,0.34,6.88,9.06,11.01,,47.58,168.65,54.32,,
2018-01-12,,,0.31,6.88,9.72,12.83,,20.76,295.04,55.08,,
2018-01-13,,,0.32,7.03,9.04,11.11,,27.21,184.4,,,
2018-01-14,,,0.31,6.85,8.48,10.39,,27.94,157.44,,,
2018-01-15,,,0.31,6.89,8.21,10.5,,31.08,158.25,68.66,,
2018-01-16,,,0.4,6.89,9.56,11.82,,41.2,202.4,55.34,,
2018-01-17,,,0.27,6.95,11.05,12.11,,27.28,241.21,56.92,,
2018-01-18,,,0.34,6.99,9.83,11.64,,23.77,165.49,55.11,,
2018-01-19,,,0.31,6.93,10.28,11.84,,23.47,197.7,59.55,,
2018-01-20,,,0.35,7.11,10.07,11.09,,26.94,137.24,60.54,,
2018-01-21,,,0.36,7.02,8.78,10.21,,24.24,146.55,59.32,,
2018-01-22,,,0.32,6.85,11.74,13.07,,24.22,246.1,72.63,,
2018-01-23,,,0.32,7.09,10.55,11.98,,19.66,165.4,73.57,,
2018-01-24,,,0.35,7.03,10.14,12.43,,16.64,237.11,96.93,,
2018-01-25,,,0.27,7.06,8.64,9.92,,18.61,89.61,44.84,,
2018-01-26,,,0.34,6.99,9.31,10.57,,19.74,123.43,47.29,,
2018-01-27,,,0.35,6.97,8.82,10.02,,18.34,128.31,43.63,,
2018-01-28,,,0.32,6.89,10.08,11.35,,16.14,90.25,69.09,,
2018-01-29,,,0.35,7.03,10.12,10.87,,18.41,203.31,59.28,,
2018-01-30,,,0.35,6.89,10.08,10.91,,22.06,164.43,46.58,,
2018-01-31,,,0.32,7.04,8.49,9.4,,17.04,117.28,55.96,,
2018-02-01,,,0.33,6.78,8.83,10.65,,17.92,153.48,53.45,,
2018-02-02,,,0.3,7.02,9.06,9.76,,20.57,173.34,55.87,,
2018-02-03,,,0.41,6.97,9.83,11.03,,15.59,265.75,89.33,,
2018-02-04,,,0.33,6.99,10.89,11.8,,15.67,225.9,95.57,,
2018-02-05,,,0.3,6.96,10.25,10.93,,15.69,315.27,87.95,,
2018-02-06,,,0.3,6.95,8.97,9.38,,16.24,211.45,49.97,,
2018-02-07,,,0.3,7.02,8.4,8.95,,23.75,245.7,42.01,,
2018-02-08,,,0.35,6.88,8.6,9.21,,18.83,141.45,67.06,,
2018-02-09,,,0.38,6.87,9.9,10.37,,16.82,289.1,91.04,,
2018-02-10,,,0.26,6.99,9.54,10.26,,17.2,273.86,54.32,,
2018-02-11,,,0.37,6.72,9.96,11.02,,19.08,137.15,85.41,,
2018-02-12,,,0.37,6.85,10.25,10.66,,26.05,151.52,106.43,,
2018-02-13,,,0.34,6.82,10.65,10.21,,11.88,155.41,88.97,,
2018-02-14,,,0.3,6.91,8.42,8.64,,12.69,58.74,43.95,,
2018-02-15,,,0.3,7.03,8.46,8.85,,31.89,85.3,48.95,,
2018-02-16,,,0.35,6.87,14.5,10.1,,52.92,98.39,71.81,,
2018-02-17,,,0.26,7.04,9.34,9.42,,165.48,99.2,47.19,,
2018-02-18,,,,,,,,,,,,
2018-02-19,,,0.36,6.59,10.44,11.01,,39.56,226.15,98.62,,
2018-02-20,,,0.35,6.97,8.63,9.76,,41.95,199.04,104.55,,
2018-02-21,,,0.33,6.87,8.45,9.39,,47.12,144.54,94.32,,
2018-02-22,,,0.3,6.91,9.11,9.44,,31.74,147.96,73.58,,
2018-02-23,,,0.42,6.96,10.25,9.93,,35.74,159.26,,,
2018-02-24,,,0.34,6.89,10.71,10.4,,38.0,178.2,,,
2018-02-25,,,0.38,6.95,9.07,9.8,,36.6,240.43,,,
2018-02-26,,,0.35,6.86,9.4,8.5,,42.07,130.66,,,
2018-02-27,,,0.36,6.86,10.16,9.04,,37.54,127.78,,,
2018-02-28,,,0.27,6.88,8.79,9.26,,38.03,127.41,88.02,,
2018-03-01,,,0.39,6.94,11.18,9.42,,22.62,232.78,,,
2018-03-02,,,0.34,6.92,8.95,8.92,,20.8,130.12,,,
2018-03-03,,,0.26,6.86,8.36,8.96,,28.21,124.44,,,
2018-03-04,,,0.32,6.86,8.32,8.29,,77.78,202.58,,,
2018-03-05,,,0.28,6.91,8.08,7.83,,28.14,270.09,65.83,,
2018-03-06,,,0.32,6.9,8.53,8.31,,28.27,116.91,110.05,,
2018-03-07,,,0.31,6.83,8.16,8.49,,27.08,193.53,61.64,,
2018-03-08,,,0.34,6.91,8.79,10.82,,36.45,199.47,139.41,,
2018-03-09,,,0.35,6.76,8.75,10.15,,95.28,146.95,90.09,,
2018-03-10,,,0.29,6.83,8.26,9.07,,57.22,123.73,90.44,,
2018-03-11,,,0.32,6.87,8.87,9.18,,33.62,133.96,95.07,,
2018-03-12,,,0.41,6.91,9.43,10.02,,29.76,214.59,128.96,,
2018-03-13,,,0.32,6.89,9.17,10.28,,40.82,160.38,124.04,,
2018-03-14,,,0.32,6.8,9.16,9.84,,35.31,130.73,98.8,,
2018-03-15,,,0.36,6.96,12.11,10.48,,27.88,167.31,133.82,,
2018-03-16,,,0.27,6.79,8.92,8.89,,29.59,224.71,97.28,,
2018-03-17,,,0.35,6.79,8.25,8.88,,30.87,99.24,109.58,,
2018-03-18,,,0.34,6.8,8.18,9.11,,30.39,129.45,111.18,,
2018-03-19,,,0.39,6.89,8.54,8.92,,21.3,189.85,89.18,,
2018-03-20,,,0.32,6.87,8.69,9.14,,25.23,220.36,115.88,,
2018-03-21,,,0.3,6.8,12.79,12.41,,22.65,255.57,125.48,,
2018-03-22,,,0.38,6.98,15.75,12.83,,24.94,361.07,145.88,,
2018-03-23,,,0.33,6.82,9.63,10.69,,21.34,301.27,125.55,,
2018-03-24,,,0.36,6.83,9.68,10.28,,16.77,167.69,123.19,,
2018-03-25,,,0.46,6.67,9.9,9.66,,4.71,139.75,117.36,,
2018-03-26,,,0.0,,,,,,,,,
2018-03-27,,,0.0,,,,,,,,,
2018-03-28,,,0.1,7.25,8.48,7.39,,58.97,290.3,132.04,,
2018-03-29,,,0.0,,,,,,,,,
2018-03-30,,,0.0,,,,,,,,,
2018-03-31,,,0.0,,,,,,,,,
2018-04-01,,,0.0,,,,,,,,,
2018-04-02,,,0.0,,,,,,,,,
2018-04-03,,,,,10.14,6.38,,22.2,298.46,110.28,,
2018-04-04,,,0.0,,,,,,,,,
2018-04-05,,,0.0,,,,,,,,,
2018-04-06,,,0.12,6.45,6.83,7.53,,32.8,125.87,,,
2018-04-07,,,0.2,6.54,8.7,7.88,,3.7,583.35,,,
2018-04-08,,,,,,,,,,,,
2018-04-09,,,,,,,,,,,,
2018-04-10,,,,,,,,,,,,
2018-04-11,,,0.87,,,,,43.76,165.86,,,
2018-04-12,,,0.39,6.67,7.79,8.19,,38.2,84.74,86.71,,
2018-04-13,,,0.35,6.74,7.59,8.1,,8.06,28.06,77.74,,
2018-04-14,,,,,,,,,,,,
2018-04-15,,,,,,,,,,,,
2018-04-16,,,,,,,,,,,,
2018-04-17,,,,,,,,,,,,
2018-04-18,,,,,,,,,,,,
2018-04-19,,,0.28,6.88,7.54,7.37,,29.66,142.58,,,
2018-04-20,,,0.52,6.71,7.59,8.24,,21.34,120.66,54.27,,
2018-04-21,,,0.27,6.89,8.67,7.53,,2.14,46.22,29.93,,
2018-04-22,,,,,,,,,,,,
2018-04-23,,,0.31,7.05,8.84,9.48,,36.21,120.74,87.73,,
2018-04-24,,,0.46,6.93,10.39,10.34,,31.36,140.02,113.53,,
2018-04-25,,,0.43,6.07,11.02,11.29,,15.89,153.75,153.19,,
2018-04-26,,,1.13,6.71,8.97,10.16,,24.81,45.41,158.25,,
2018-04-27,,,0.0,7.04,10.69,12.24,,39.86,,,,
2018-04-28,,,0.47,8.14,9.75,5.69,,39.91,59.0,28.27,,
2018-04-29,,,0.47,7.54,7.49,6.65,,57.72,,,,
2018-04-30,,,0.34,7.37,9.24,4.73,,21.46,407.0,,,
2018-05-01,,,0.34,6.97,7.64,6.71,,23.72,76.4,140.43,,
2018-05-02,,,0.0,6.67,6.34,6.81,,25.86,,,,
2018-05-03,,,0.51,6.62,7.02,6.04,,40.97,46.81,135.62,,
2018-05-04,,,0.0,,,,,45.32,46.7,,,
2018-05-05,,,0.46,6.58,5.92,6.45,,40.5,46.34,97.43,,
2018-05-06,,,,,,,,,,,,
2018-05-07,,,,,,,,,,,,
2018-05-08,,,1.26,,,,,8.42,,,,
2018-05-09,,,,,,,,,,,,
2018-05-10,,,,,,,,,,,,
2018-05-11,,,,,,,,,,,,
2018-05-12,,,,,,,,,,,,
2018-05-13,,,,,,,,,,,,
2018-05-14,,,,,,,,,,,,
2018-05-15,,,,,,,,,,,,
2018-05-16,,,,,,,,,,,,
2018-05-17,,,,,,,,,,,,
2018-05-18,,,0.15,6.9,10.3,7.34,,16.75,,,,
2018-05-19,,,,,,,,,,,,
2018-05-20,,,,,,,,,,,,
2018-05-21,,,,,,,,,,,,
2018-05-22,,,0.0,6.59,7.02,8.19,,26.11,,,,
2018-05-23,,,,,,,,,,,,
2018-05-24,,,,,,,,,,,,
2018-05-25,,,,,,,,,,,,
2018-05-26,,,,,,,,,,,,
2018-05-27,,,,,,,,,,,,
2018-05-28,,,,,,,,,,,,
2018-05-29,,,0.05,8.52,18.45,6.13,,19.11,49.8,5.21,,
2018-05-30,,,0.0,,,,,,,,,
2018-05-31,,,,,,,,,,,,
2018-06-01,,,,,,,,,,,,
2018-06-02,,,0.35,7.83,15.56,8.42,,26.71,81.84,71.0,,
2018-06-03,,,0.51,7.91,15.03,7.78,,33.31,105.91,61.32,,
2018-06-04,,,0.42,7.66,15.56,8.46,,14.86,144.27,77.53,,
2018-06-05,,,0.38,8.03,14.75,7.18,,11.92,171.14,54.4,,
2018-06-06,,,0.36,7.93,14.7,7.45,,19.82,136.1,48.72,,
2018-06-07,,,0.38,7.71,15.09,7.6,,77.12,148.89,32.71,,
2018-06-08,,,0.44,8.2,15.22,6.68,,55.48,113.36,35.42,,
2018-06-09,,,,,,,,,,,,
2018-06-10,,,,,,,,,,,,
2018-06-11,,,,,,,,,,,,
2018-06-12,,,,,,,,,,,,
2018-06-13,,,,,,,,,,,,
2018-06-14,,,3.75,5.92,8.81,10.76,,,,,,
2018-06-15,,,0.91,6.33,10.98,7.5,,41.14,160.53,138.64,,
2018-06-16,,,,,,,,,,,,
2018-06-17,,,,,,,,,,,,
2018-06-18,,,,,,,,,,,,
2018-06-19,,,,,,,,,,,,
2018-06-20,,,,,,,,,,,,
2018-06-21,,,,,,,,,,,,
2018-06-22,,,,,,,,,,,,
2018-06-23,,,,,,,,,,,,
2018-06-24,,,,,,,,,,,,
2018-06-25,,,,,,,,,,,,
2018-06-26,,,,,,,,,,,,
2018-06-27,,,,,,,,,,,,
2018-06-28,,,,,,,,,,,,
2018-06-29,,,,,,,,,,,,
2018-06-30,,,,,,,,,,,,
2018-07-01,,,,,,,,,,,,
2018-07-02,,,0.0,,,,,,,,,
2018-07-03,,,0.07,6.5,5.92,6.64,,10.86,99.28,12.94,,
2018-07-04,,,0.44,6.54,6.15,6.44,,7.3,49.82,26.54,,
2018-07-05,,,0.33,6.56,6.64,6.0,,6.12,65.94,19.91,,
2018-07-06,,,0.35,6.59,6.53,6.8,,9.44,159.22,30.23,,
2018-07-07,,,0.3,6.57,6.41,6.78,,7.79,113.33,22.49,,
2018-07-08,,,0.3,6.62,6.58,6.76,,5.7,96.66,25.04,,
2018-07-09,,,0.32,6.67,7.71,7.27,,6.36,81.75,22.98,,
2018-07-10,,,0.28,6.71,7.74,7.44,,7.53,86.9,24.14,,
2018-07-11,,,0.29,6.64,7.32,7.34,,38.91,100.95,22.15,,
2018-07-12,,,0.29,6.73,7.33,7.15,,16.8,98.9,25.75,,
2018-07-13,,,0.3,6.68,7.5,7.05,,5.38,89.74,21.22,,
2018-07-14,,,0.28,6.61,7.41,7.09,,4.84,66.96,20.74,,
2018-07-15,,,0.34,6.67,7.4,7.32,,11.75,69.66,29.04,,
2018-07-16,,,0.35,6.62,7.4,7.49,,18.73,69.45,25.72,,
2018-07-17,,,0.33,6.63,7.24,7.47,,17.16,59.99,21.44,,
2018-07-18,,,0.32,6.63,7.14,7.08,,37.17,88.62,20.48,,
2018-07-19,,,0.33,6.64,7.39,7.61,,28.38,112.81,17.07,,
2018-07-20,,,0.34,6.64,7.32,7.32,,8.55,116.51,31.72,,
